#,$id,Air pollution indicator,Geopolitical entity (declaring),"Period of time (a=annual, q=quarterly, m=monthly, d=daily, c=cumulated from January)",Greenhouse gas emissions
prop,,http://epp.eurostat.ec.europa.eu/def/tsdcc100#airpol,http://epp.eurostat.ec.europa.eu/def/tsdcc100#geo,http://epp.eurostat.ec.europa.eu/def/tsdcc100#time,http://epp.eurostat.ec.europa.eu/def/tsdcc100#tsdcc100
type,,url,url,time,
see,,airpol.csv,geo.csv,,
meta,,source,url,http://epp.eurostat.ec.europa.eu/cache/ITY_FIXDST/tsdcc100.xml,dc:source
meta,#col=5,footnote,en,: = not available,rdfs:comment
meta,#col=5,footnote,fr,: = non disponible,rdfs:comment
meta,#col=5,footnote,de,: = nicht verfügbar,rdfs:comment
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2003,123
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2004,122
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2005,125
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2006,124
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2007,123
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2008,122
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2009,111
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2010,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1990,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1991,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1992,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1993,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1994,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1995,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1996,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1997,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1998,115
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,1999,115
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2000,119
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2001,120
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2002,119
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2003,123
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2004,123
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2005,127
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2006,124
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2007,126
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2008,123
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2009,117
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EL,2010,111
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1990,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1991,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1992,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1993,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1994,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1995,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1996,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1997,113
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1998,117
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,1999,127
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2000,131
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2001,132
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2002,137
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2003,140
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2004,145
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2005,150
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2006,147
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2007,151
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2008,139
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2009,126
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#ES,2010,123
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1990,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1991,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1992,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1993,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1994,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1995,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1996,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1997,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1998,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,1999,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2000,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2001,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2002,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2003,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2004,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2005,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2006,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2007,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2008,95
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2009,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FR,2010,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1991,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1992,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1993,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1994,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1995,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1996,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1997,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1998,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,1999,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2000,107
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2001,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2002,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2003,111
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2004,112
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2005,111
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2006,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2007,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2008,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2009,95
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IT,2010,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1990,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1991,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1992,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1993,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1994,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1995,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1996,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1997,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1998,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,1999,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2000,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2001,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2002,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2003,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2004,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2005,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2006,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2007,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2008,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2009,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CY,2010,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1990,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1991,95
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1992,76
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1993,62
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1994,54
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1995,49
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1996,49
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1997,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1998,45
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,1999,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2000,40
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2001,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2002,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2003,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2004,43
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2005,43
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2006,45
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2007,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2008,45
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2009,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LV,2010,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1991,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1992,61
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1993,49
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1994,46
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1995,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1996,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1997,46
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1998,48
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,1999,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2000,39
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2001,41
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2002,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2003,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2004,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2005,46
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2006,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2007,51
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2008,49
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2009,40
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LT,2010,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1990,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1991,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1992,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1993,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1994,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1995,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1996,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1997,72
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1998,65
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,1999,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2000,73
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2001,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2002,82
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2003,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2004,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2005,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2006,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2007,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2008,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2009,87
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#LU,2010,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1990,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1991,78
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1992,70
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1993,70
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1994,70
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1995,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1996,70
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1997,69
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1998,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,1999,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2000,67
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2001,69
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2002,67
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2003,69
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2004,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2005,69
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2006,67
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2007,66
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2008,64
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2009,58
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#HU,2010,59
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1990,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1991,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1992,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1993,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1994,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1995,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1996,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1997,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1998,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,1999,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2000,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2001,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2002,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2003,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2004,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2005,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2006,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2007,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2008,:
